Time,Total Energy
12/11/2019 11:07:10,359.20
12/11/2019 11:10:25,359.20
12/11/2019 11:16:58,359.30
12/11/2019 11:20:13,359.30
12/11/2019 11:23:32,359.30
12/11/2019 11:26:48,359.30
12/11/2019 11:30:03,359.30
12/11/2019 11:36:37,359.40
12/11/2019 11:39:54,359.40
12/11/2019 11:43:11,359.40
12/11/2019 11:46:26,359.40
12/11/2019 11:49:45,359.40
12/11/2019 11:53:01,359.40
12/11/2019 11:59:32,359.50
12/11/2019 12:03:30,359.50
12/11/2019 12:06:46,359.50
12/11/2019 12:10:02,359.50
12/11/2019 12:13:17,359.50
12/11/2019 12:16:34,359.50
12/11/2019 12:19:53,359.50
12/11/2019 12:26:24,359.60
12/11/2019 12:29:40,359.60
12/11/2019 12:32:56,359.60
12/11/2019 12:36:11,359.60
12/11/2019 12:39:29,359.60
12/11/2019 12:46:04,359.70
12/11/2019 12:49:22,359.70
12/11/2019 12:52:39,359.70
12/11/2019 12:55:53,359.70
12/11/2019 12:59:11,359.70
12/11/2019 13:02:29,359.70
12/11/2019 13:09:03,359.80
12/11/2019 13:12:19,359.80
12/11/2019 13:15:38,359.80
12/11/2019 13:18:53,359.80
12/11/2019 13:22:11,359.80
12/11/2019 13:25:31,359.80
12/11/2019 13:28:52,359.80
12/11/2019 13:35:26,359.90
12/11/2019 13:38:45,359.90
12/11/2019 13:42:05,359.90
12/11/2019 13:45:21,359.90
12/11/2019 13:48:38,359.90
12/11/2019 13:51:54,359.90
12/11/2019 13:55:45,359.90
12/11/2019 14:02:58,360.00
12/11/2019 14:07:02,360.00
12/11/2019 14:11:32,360.00
12/11/2019 14:14:48,360.00
12/11/2019 14:18:08,360.00
12/11/2019 14:24:40,360.10
12/11/2019 14:27:59,360.10
12/11/2019 14:31:15,360.10
12/11/2019 14:34:31,360.10
12/11/2019 14:37:47,360.10
12/11/2019 14:41:04,360.10
12/11/2019 14:44:22,360.10
12/11/2019 14:50:57,360.20
12/11/2019 14:54:12,360.20
12/11/2019 14:57:28,360.20
12/11/2019 15:00:43,360.20
12/11/2019 15:04:00,360.20
12/11/2019 15:07:16,360.20
12/11/2019 15:10:31,360.20
12/11/2019 15:13:48,360.20
12/11/2019 15:20:22,360.30
12/11/2019 15:23:38,360.30
12/11/2019 15:26:57,360.30
12/11/2019 15:30:17,360.30
12/11/2019 15:33:33,360.30
12/11/2019 15:36:54,360.30
12/11/2019 15:40:09,360.30
12/11/2019 15:43:27,360.30
12/11/2019 15:46:45,360.30
12/11/2019 15:50:01,360.30
12/11/2019 15:56:34,360.40
12/11/2019 15:59:52,360.40
12/11/2019 16:03:08,360.40
12/11/2019 16:06:26,360.40
12/11/2019 16:09:43,360.40
12/11/2019 16:12:59,360.40
12/11/2019 16:16:33,360.40
12/11/2019 16:20:05,360.40
12/11/2019 16:23:33,360.40
12/11/2019 16:26:57,360.40
12/11/2019 16:30:26,360.40
12/11/2019 16:33:57,360.40
12/11/2019 16:40:52,360.50
12/11/2019 16:44:30,360.50
12/11/2019 16:47:58,360.50
12/11/2019 16:51:22,360.50
12/11/2019 16:54:49,360.50
12/11/2019 16:58:14,360.50
12/11/2019 17:01:48,360.50
12/11/2019 17:05:20,360.50
12/11/2019 17:08:46,360.50
12/11/2019 17:12:07,360.50
12/11/2019 17:15:31,360.50
12/11/2019 17:18:58,360.50
12/11/2019 17:22:17,360.50
12/11/2019 17:25:38,360.50
12/11/2019 17:29:02,360.50
12/11/2019 17:32:23,360.50
12/11/2019 17:35:43,360.50
12/11/2019 17:39:12,360.50
12/11/2019 17:42:33,360.50
12/11/2019 17:45:53,360.50
12/11/2019 17:49:14,360.50
12/11/2019 17:52:36,360.50
12/11/2019 17:55:55,360.50
12/11/2019 17:59:13,360.50
12/11/2019 18:02:31,360.50
12/11/2019 18:05:47,360.50
12/11/2019 18:09:02,360.50
12/11/2019 18:12:24,360.50
12/11/2019 18:15:40,360.50
12/11/2019 18:18:56,360.50
12/11/2019 18:22:12,360.50
12/11/2019 18:25:27,360.50
12/11/2019 18:28:43,360.50
12/11/2019 18:31:57,360.50
12/11/2019 18:35:13,360.50
12/11/2019 18:38:28,360.50
12/11/2019 18:41:44,360.50
12/11/2019 18:44:59,360.50
12/11/2019 18:48:15,360.50
12/11/2019 18:51:30,360.50
12/11/2019 18:54:47,360.50
12/11/2019 18:58:03,360.50
12/11/2019 19:06:08,360.50
,
Time,Total Energy
12/11/2019 5:45:13,359.10
12/11/2019 5:48:28,359.10
12/11/2019 5:51:44,359.10
12/11/2019 5:54:58,359.10
12/11/2019 5:58:14,359.10
12/11/2019 6:01:30,359.10
12/11/2019 6:04:45,359.10
12/11/2019 6:08:01,359.10
12/11/2019 6:11:15,359.10
12/11/2019 6:14:31,359.10
12/11/2019 6:17:46,359.10
12/11/2019 6:21:36,359.10
12/11/2019 6:24:52,359.10
12/11/2019 6:28:08,359.10
12/11/2019 6:31:24,359.10
12/11/2019 6:34:39,359.10
12/11/2019 6:37:55,359.10
12/11/2019 6:41:16,359.10
12/11/2019 6:44:32,359.10
12/11/2019 6:47:48,359.10
12/11/2019 6:51:04,359.10
12/11/2019 6:54:20,359.10
12/11/2019 6:57:35,359.10
12/11/2019 7:00:52,359.10
12/11/2019 7:04:06,359.10
12/11/2019 7:07:23,359.10
12/11/2019 7:10:39,359.10
12/11/2019 7:13:58,359.10
12/11/2019 7:17:14,359.10
12/11/2019 7:20:29,359.10
12/11/2019 7:23:44,359.10
12/11/2019 7:26:59,359.10
12/11/2019 7:30:15,359.10
12/11/2019 7:33:32,359.10
12/11/2019 7:36:48,359.10
12/11/2019 7:40:03,359.10
12/11/2019 7:43:18,359.10
12/11/2019 7:46:34,359.10
12/11/2019 7:49:49,359.10
12/11/2019 7:53:05,359.10
12/11/2019 7:56:20,359.10
12/11/2019 7:59:35,359.10
12/11/2019 8:02:51,359.10
12/11/2019 8:09:23,359.20
12/11/2019 8:12:39,359.20
12/11/2019 8:15:54,359.20
12/11/2019 8:19:12,359.20
12/11/2019 8:22:29,359.20
12/11/2019 8:25:46,359.20
12/11/2019 8:29:02,359.20
12/11/2019 8:32:18,359.20
12/11/2019 8:35:35,359.20
12/11/2019 8:38:51,359.20
12/11/2019 8:42:06,359.20
12/11/2019 8:48:39,359.30
12/11/2019 8:51:54,359.30
12/11/2019 8:55:09,359.30
12/11/2019 8:58:24,359.30
12/11/2019 9:01:40,359.30
12/11/2019 9:04:55,359.30
12/11/2019 9:08:11,359.30
12/11/2019 9:11:27,359.30
12/11/2019 9:14:41,359.30
12/11/2019 9:17:57,359.30
12/11/2019 9:24:29,359.40
12/11/2019 9:27:44,359.40
12/11/2019 9:31:01,359.40
12/11/2019 9:34:15,359.40
12/11/2019 9:37:32,359.40
12/11/2019 9:40:49,359.40
12/11/2019 9:44:04,359.40
12/11/2019 9:47:22,359.40
12/11/2019 9:53:54,359.50
12/11/2019 9:57:10,359.50
12/11/2019 10:00:26,359.50
12/11/2019 10:03:42,359.50
12/11/2019 10:06:57,359.50
12/11/2019 10:10:18,359.50
12/11/2019 10:13:55,359.50
12/11/2019 10:17:21,359.50
12/11/2019 10:24:27,359.60
12/11/2019 10:27:54,359.60
12/11/2019 10:31:09,359.60
12/11/2019 10:34:26,359.60
12/11/2019 10:37:42,359.60
12/11/2019 10:40:57,359.60
12/11/2019 10:44:14,359.60
12/11/2019 10:50:46,359.70
12/11/2019 10:54:04,359.70
12/11/2019 10:57:20,359.70
12/11/2019 11:00:36,359.70
12/11/2019 11:03:53,359.70
12/11/2019 11:07:10,359.70
12/11/2019 11:13:41,359.80
12/11/2019 11:16:58,359.80
12/11/2019 11:20:13,359.80
12/11/2019 11:23:32,359.80
12/11/2019 11:26:48,359.80
12/11/2019 11:30:03,359.80
12/11/2019 11:36:37,359.90
12/11/2019 11:39:54,359.90
12/11/2019 11:43:11,359.90
12/11/2019 11:46:26,359.90
12/11/2019 11:49:45,359.90
12/11/2019 11:53:01,359.90
12/11/2019 11:59:32,360.00
12/11/2019 12:03:30,360.00
12/11/2019 12:06:46,360.00
12/11/2019 12:10:02,360.00
12/11/2019 12:13:17,360.00
12/11/2019 12:16:34,360.00
12/11/2019 12:19:53,360.00
12/11/2019 12:26:24,360.10
12/11/2019 12:29:40,360.10
12/11/2019 12:32:56,360.10
12/11/2019 12:36:11,360.10
12/11/2019 12:39:29,360.10
12/11/2019 12:46:04,360.20
12/11/2019 12:49:22,360.20
12/11/2019 12:52:39,360.20
12/11/2019 12:55:53,360.20
12/11/2019 12:59:11,360.20
12/11/2019 13:02:29,360.20
12/11/2019 13:09:03,360.30
12/11/2019 13:12:19,360.30
12/11/2019 13:15:38,360.30
12/11/2019 13:18:53,360.30
12/11/2019 13:22:11,360.30
12/11/2019 13:25:31,360.30
12/11/2019 13:28:52,360.30
12/11/2019 13:35:26,360.40
12/11/2019 13:38:45,360.40
12/11/2019 13:42:05,360.40
12/11/2019 13:45:21,360.40
12/11/2019 13:48:38,360.40
12/11/2019 13:51:54,360.40
12/11/2019 13:59:14,360.50
12/11/2019 14:02:58,360.50
12/11/2019 14:07:02,360.50
12/11/2019 14:11:32,360.50
12/11/2019 14:14:48,360.50
12/11/2019 14:18:08,360.50
12/11/2019 14:24:40,360.60
12/11/2019 14:27:59,360.60
12/11/2019 14:31:15,360.60
12/11/2019 14:34:31,360.60
12/11/2019 14:37:47,360.60
12/11/2019 14:41:04,360.60
12/11/2019 14:44:22,360.60
12/11/2019 14:50:57,360.70
12/11/2019 14:54:12,360.70
12/11/2019 14:57:28,360.70
12/11/2019 15:00:43,360.70
12/11/2019 15:04:00,360.70
12/11/2019 15:07:16,360.70
12/11/2019 15:10:31,360.70
12/11/2019 15:13:48,360.70
12/11/2019 15:20:22,360.80
12/11/2019 15:23:38,360.80
12/11/2019 15:26:57,360.80
12/11/2019 15:30:17,360.80
12/11/2019 15:33:33,360.80
12/11/2019 15:36:54,360.80
12/11/2019 15:40:09,360.80
12/11/2019 15:43:27,360.80
12/11/2019 15:46:45,360.80
12/11/2019 15:50:01,360.80
12/11/2019 15:56:34,360.90
12/11/2019 15:59:52,360.90
12/11/2019 16:03:08,360.90
12/11/2019 16:06:26,360.90
12/11/2019 16:09:43,360.90
12/11/2019 16:12:59,360.90
12/11/2019 16:16:33,360.90
12/11/2019 16:20:05,360.90
12/11/2019 16:23:33,360.90
12/11/2019 16:26:57,360.90
12/11/2019 16:30:26,360.90
12/11/2019 16:33:57,360.90
12/11/2019 16:40:52,361.00
12/11/2019 16:44:30,361.00
12/11/2019 16:47:58,361.00
12/11/2019 16:51:22,361.00
12/11/2019 16:54:49,361.00
12/11/2019 16:58:14,361.00
12/11/2019 17:01:48,361.00
12/11/2019 17:05:20,361.00
12/11/2019 17:08:46,361.00
12/11/2019 17:12:07,361.00
12/11/2019 17:15:31,361.00
12/11/2019 17:18:58,361.00
12/11/2019 17:22:17,361.00
12/11/2019 17:25:38,361.00
12/11/2019 17:29:02,361.00
12/11/2019 17:32:23,361.00
12/11/2019 17:35:43,361.00
12/11/2019 17:39:12,361.00
12/11/2019 17:42:33,361.00
12/11/2019 17:45:53,361.00
12/11/2019 17:49:14,361.00
12/11/2019 17:52:36,361.00
12/11/2019 17:55:55,361.00
12/11/2019 17:59:13,361.00
12/11/2019 18:02:31,361.00
12/11/2019 18:05:47,361.00
12/11/2019 18:09:02,361.00
12/11/2019 18:12:24,361.00
12/11/2019 18:15:40,361.00
12/11/2019 18:18:56,361.00
12/11/2019 18:22:12,361.00
12/11/2019 18:25:27,361.00
12/11/2019 18:28:43,361.00
12/11/2019 18:31:57,361.00
12/11/2019 18:35:13,361.00
12/11/2019 18:38:28,361.00
12/11/2019 18:41:44,361.00
12/11/2019 18:44:59,361.00
12/11/2019 18:48:15,361.00
12/11/2019 18:51:30,361.00
12/11/2019 18:54:47,361.00
12/11/2019 18:58:03,361.00
12/11/2019 19:06:08,361.00
,
Time,Total Energy
12/11/2019 5:45:13,367.10
12/11/2019 5:48:28,367.10
12/11/2019 5:51:44,367.10
12/11/2019 5:54:58,367.10
12/11/2019 5:58:14,367.10
12/11/2019 6:01:30,367.10
12/11/2019 6:04:45,367.10
12/11/2019 6:08:01,367.10
12/11/2019 6:11:15,367.10
12/11/2019 6:14:31,367.10
12/11/2019 6:17:46,367.10
12/11/2019 6:21:36,367.10
12/11/2019 6:24:52,367.10
12/11/2019 6:28:08,367.10
12/11/2019 6:31:24,367.10
12/11/2019 6:34:39,367.10
12/11/2019 6:37:55,367.10
12/11/2019 6:41:16,367.10
12/11/2019 6:44:32,367.10
12/11/2019 6:47:48,367.10
12/11/2019 6:51:04,367.10
12/11/2019 6:54:20,367.10
12/11/2019 6:57:35,367.10
12/11/2019 7:00:52,367.10
12/11/2019 7:04:06,367.10
12/11/2019 7:07:23,367.10
12/11/2019 7:10:39,367.10
12/11/2019 7:13:58,367.10
12/11/2019 7:17:14,367.10
12/11/2019 7:20:29,367.10
12/11/2019 7:23:44,367.10
12/11/2019 7:26:59,367.10
12/11/2019 7:30:15,367.10
12/11/2019 7:33:32,367.10
12/11/2019 7:36:48,367.10
12/11/2019 7:40:03,367.10
12/11/2019 7:46:34,367.20
12/11/2019 7:49:49,367.20
12/11/2019 7:53:05,367.20
12/11/2019 7:56:20,367.20
12/11/2019 7:59:35,367.20
12/11/2019 8:02:51,367.20
12/11/2019 8:06:06,367.20
12/11/2019 8:09:23,367.20
12/11/2019 8:12:39,367.20
12/11/2019 8:15:54,367.20
12/11/2019 8:19:12,367.20
12/11/2019 8:22:29,367.20
12/11/2019 8:25:46,367.20
12/11/2019 8:29:02,367.20
12/11/2019 8:35:35,367.30
12/11/2019 8:38:51,367.30
12/11/2019 8:42:06,367.30
12/11/2019 8:45:22,367.30
12/11/2019 8:48:39,367.30
12/11/2019 8:51:54,367.30
12/11/2019 8:55:09,367.30
12/11/2019 8:58:24,367.30
12/11/2019 9:01:40,367.30
12/11/2019 9:04:55,367.30
12/11/2019 9:08:11,367.30
12/11/2019 9:14:41,367.40
12/11/2019 9:17:57,367.40
12/11/2019 9:21:12,367.40
12/11/2019 9:24:29,367.40
12/11/2019 9:27:44,367.40
12/11/2019 9:31:01,367.40
12/11/2019 9:34:15,367.40
12/11/2019 9:37:32,367.40
12/11/2019 9:44:04,367.50
12/11/2019 9:47:22,367.50
12/11/2019 9:50:37,367.50
12/11/2019 9:53:54,367.50
12/11/2019 9:57:10,367.50
12/11/2019 10:00:26,367.50
12/11/2019 10:03:42,367.50
12/11/2019 10:10:18,367.60
12/11/2019 10:13:55,367.60
12/11/2019 10:17:21,367.60
12/11/2019 10:21:08,367.60
12/11/2019 10:24:27,367.60
12/11/2019 10:27:54,367.60
12/11/2019 10:34:26,367.70
12/11/2019 10:37:42,367.70
12/11/2019 10:40:57,367.70
12/11/2019 10:44:14,367.70
12/11/2019 10:47:31,367.70
12/11/2019 10:50:46,367.70
12/11/2019 10:54:04,367.70
12/11/2019 11:00:36,367.80
12/11/2019 11:03:53,367.80
12/11/2019 11:07:10,367.80
12/11/2019 11:10:25,367.80
12/11/2019 11:13:41,367.80
12/11/2019 11:16:58,367.80
12/11/2019 11:20:13,367.80
12/11/2019 11:26:48,367.90
12/11/2019 11:30:03,367.90
12/11/2019 11:33:21,367.90
12/11/2019 11:36:37,367.90
12/11/2019 11:39:54,367.90
12/11/2019 11:46:26,368.00
12/11/2019 11:49:45,368.00
12/11/2019 11:53:01,368.00
12/11/2019 11:56:16,368.00
12/11/2019 11:59:32,368.00
12/11/2019 12:03:30,368.00
12/11/2019 12:10:02,368.10
12/11/2019 12:13:17,368.10
12/11/2019 12:16:34,368.10
12/11/2019 12:19:53,368.10
12/11/2019 12:23:08,368.10
12/11/2019 12:26:24,368.10
12/11/2019 12:29:40,368.10
12/11/2019 12:36:11,368.20
12/11/2019 12:39:29,368.20
12/11/2019 12:42:45,368.20
12/11/2019 12:46:04,368.20
12/11/2019 12:49:22,368.20
12/11/2019 12:52:39,368.20
12/11/2019 12:59:11,368.30
12/11/2019 13:02:29,368.30
12/11/2019 13:05:45,368.30
12/11/2019 13:09:03,368.30
12/11/2019 13:12:19,368.30
12/11/2019 13:18:53,368.40
12/11/2019 13:22:11,368.40
12/11/2019 13:25:31,368.40
12/11/2019 13:28:52,368.40
12/11/2019 13:32:10,368.40
12/11/2019 13:35:26,368.40
12/11/2019 13:38:45,368.40
12/11/2019 13:45:21,368.50
12/11/2019 13:48:38,368.50
12/11/2019 13:51:54,368.50
12/11/2019 13:55:45,368.50
12/11/2019 13:59:14,368.50
12/11/2019 14:02:58,368.50
12/11/2019 14:11:32,368.60
12/11/2019 14:14:48,368.60
12/11/2019 14:18:08,368.60
12/11/2019 14:21:25,368.60
12/11/2019 14:24:40,368.60
12/11/2019 14:27:59,368.60
12/11/2019 14:34:31,368.70
12/11/2019 14:37:47,368.70
12/11/2019 14:41:04,368.70
12/11/2019 14:44:22,368.70
12/11/2019 14:47:41,368.70
12/11/2019 14:50:57,368.70
12/11/2019 14:54:12,368.70
12/11/2019 15:00:43,368.80
12/11/2019 15:04:00,368.80
12/11/2019 15:07:16,368.80
12/11/2019 15:10:31,368.80
12/11/2019 15:13:48,368.80
12/11/2019 15:17:03,368.80
12/11/2019 15:20:22,368.80
12/11/2019 15:23:38,368.80
12/11/2019 15:26:57,368.80
12/11/2019 15:30:17,368.80
12/11/2019 15:36:54,368.90
12/11/2019 15:40:09,368.90
12/11/2019 15:43:27,368.90
12/11/2019 15:46:45,368.90
12/11/2019 15:50:01,368.90
12/11/2019 15:53:17,368.90
12/11/2019 15:56:34,368.90
12/11/2019 15:59:52,368.90
12/11/2019 16:03:08,368.90
12/11/2019 16:09:43,369.00
12/11/2019 16:12:59,369.00
12/11/2019 16:16:33,369.00
12/11/2019 16:20:05,369.00
12/11/2019 16:23:33,369.00
12/11/2019 16:26:57,369.00
12/11/2019 16:30:26,369.00
12/11/2019 16:33:57,369.00
12/11/2019 16:37:24,369.00
12/11/2019 16:40:52,369.00
12/11/2019 16:44:30,369.00
12/11/2019 16:47:58,369.00
12/11/2019 16:51:22,369.00
12/11/2019 16:54:49,369.00
12/11/2019 17:01:48,369.10
12/11/2019 17:05:20,369.10
12/11/2019 17:08:46,369.10
12/11/2019 17:12:07,369.10
12/11/2019 17:15:31,369.10
12/11/2019 17:18:58,369.10
12/11/2019 17:22:17,369.10
12/11/2019 17:25:38,369.10
12/11/2019 17:29:02,369.10
12/11/2019 17:32:23,369.10
12/11/2019 17:35:43,369.10
12/11/2019 17:39:12,369.10
12/11/2019 17:42:33,369.10
12/11/2019 17:45:53,369.10
12/11/2019 17:49:14,369.10
12/11/2019 17:52:36,369.10
12/11/2019 17:55:55,369.10
12/11/2019 17:59:13,369.10
12/11/2019 18:02:31,369.10
12/11/2019 18:05:47,369.10
12/11/2019 18:09:02,369.10
12/11/2019 18:12:24,369.10
12/11/2019 18:15:40,369.10
12/11/2019 18:18:56,369.10
12/11/2019 18:22:12,369.10
12/11/2019 18:25:27,369.10
12/11/2019 18:28:43,369.10
12/11/2019 18:31:57,369.10
12/11/2019 18:35:13,369.10
12/11/2019 18:38:28,369.10
12/11/2019 18:41:44,369.10
12/11/2019 18:44:59,369.10
12/11/2019 18:48:15,369.10
12/11/2019 18:51:30,369.10
12/11/2019 18:54:47,369.10
12/11/2019 18:58:03,369.10
12/11/2019 19:06:08,369.10
