data,rgh,temperatura,humedad,velocidad
14/3/2019 21:06:00,8.05,25.43,84.4,1.29
14/3/2019 21:09:00,6.307,25.43,84.4,1.543
14/3/2019 21:12:00,3.867,25.44,84,1.582
14/3/2019 21:15:00,-0.166,25.44,84.4,1.648
14/3/2019 21:18:00,-2.998,25.4,84.5,0.726
14/3/2019 21:21:00,-4.987,25.33,85.1,0.412
14/3/2019 21:24:00,-6.399,25.49,84.1,1.595
14/3/2019 21:27:00,-6.61,25.22,85.8,2.299
14/3/2019 21:30:00,-7.353,25.23,86.3,2.645
14/3/2019 21:33:00,-8.18,25.36,85,2.055
14/3/2019 21:36:00,-7.896,25.34,85.2,1.377
14/3/2019 21:39:00,-7.73,25.21,86.5,1.472
14/3/2019 21:42:00,-7.782,25.37,84.7,1.714
14/3/2019 21:45:00,-7.342,25.19,87.6,2.474
14/3/2019 21:48:00,-7.427,25.15,87.4,2.469
14/3/2019 21:51:00,-7.33,25.13,86.5,2.353
14/3/2019 21:54:00,-7.8,25.16,86,2.286
14/3/2019 21:57:00,-7.6,25.16,85.3,2.386
14/3/2019 22:00:00,-8.03,25.23,84.4,1.799
14/3/2019 22:03:00,-8.36,25.32,83.4,1.653
14/3/2019 22:06:00,-8.44,25.38,82.6,1.838
14/3/2019 22:09:00,-8.23,25.34,82.7,1.272
14/3/2019 22:12:00,-8.56,25.55,81.8,1.13
14/3/2019 22:15:00,-8.56,25.63,81.2,0.545
14/3/2019 22:18:00,-9,25.84,80.3,0.38
14/3/2019 22:21:00,-9.17,25.79,81.1,1.035
14/3/2019 22:24:00,-9.22,25.8,80.5,1.249
14/3/2019 22:27:00,-8.76,25.63,81.4,1.894
14/3/2019 22:30:00,-8.32,25.58,82.9,2.094
14/3/2019 22:33:00,-7.582,25.37,83,2.066
14/3/2019 22:36:00,-7.811,25.61,81.6,1.308
14/3/2019 22:39:00,-8.1,25.41,83,1.266
14/3/2019 22:42:00,-8.33,25.48,82.6,0.956
14/3/2019 22:45:00,-8.77,25.37,82.9,0.703
14/3/2019 22:48:00,-8.7,25.52,82.1,1.274
14/3/2019 22:51:00,-8.96,25.54,81.9,1.053
14/3/2019 22:54:00,-8.45,25.62,81.2,0.88
14/3/2019 22:57:00,-8.53,25.6,82,1.21
14/3/2019 23:00:00,-8.69,25.66,82.6,1.734
14/3/2019 23:03:00,-7.693,25.39,83.6,2.025
14/3/2019 23:06:00,-7.142,25.33,83.5,2.571
14/3/2019 23:09:00,-6.783,25.38,83.6,2.356
14/3/2019 23:12:00,-6.772,25.34,83.2,2.977
14/3/2019 23:15:00,-6.961,25.29,83.4,2.121
14/3/2019 23:18:00,-7.571,25.4,83.3,2.227
14/3/2019 23:21:00,-7.563,25.4,83.5,2.084
14/3/2019 23:24:00,-6.643,25.25,83.6,2.672
14/3/2019 23:27:00,-7.131,25.31,83,2.282
14/3/2019 23:30:00,-7.271,25.24,83.2,2.718
14/3/2019 23:33:00,-7.593,25.33,82.8,2.016
14/3/2019 23:36:00,-6.883,25.24,83.7,2.739
14/3/2019 23:39:00,-6.617,25.17,83,2.819
14/3/2019 23:42:00,-6.802,25.22,82.8,1.964
14/3/2019 23:45:00,-7.504,25.24,81.9,1.904
14/3/2019 23:48:00,-6.765,25.19,82.2,4.671
14/3/2019 23:51:00,-6.133,25.13,82.8,3.015
14/3/2019 23:54:00,-5.922,24.96,83,3.745
14/3/2019 23:57:00,-6.495,24.92,83.8,3.552
15/3/2019 0:00:00,-7.43,24.83,85.4,2.055
15/3/2019 0:03:00,-7.575,24.78,85.5,2.487
15/3/2019 0:06:00,-8.04,24.79,85.5,1.847
15/3/2019 0:09:00,-8.28,24.84,85,2.187
15/3/2019 0:12:00,-7.582,24.87,83.1,4.2
15/3/2019 0:15:00,-7.249,24.92,83.8,3.807
15/3/2019 0:18:00,-6.876,24.78,85.7,2.953
15/3/2019 0:21:00,-6.924,24.8,83.5,2.554
15/3/2019 0:24:00,-6.599,24.85,83.6,2.858
15/3/2019 0:27:00,-6.155,24.92,82.6,3.689
15/3/2019 0:30:00,-6.436,24.89,82,3.396
15/3/2019 0:33:00,-6.399,24.96,81.5,3.837
15/3/2019 0:36:00,-6.074,25.05,80.9,3.891
15/3/2019 0:39:00,-5.926,25.09,79.76,4.289
15/3/2019 0:42:00,-5.811,25.06,80.7,3.616
15/3/2019 0:45:00,-6.284,25.12,80.2,2.519
15/3/2019 0:48:00,-6.373,25.05,81.6,3.2
15/3/2019 0:51:00,-6.277,24.98,82.3,3.099
15/3/2019 0:54:00,-6.987,24.99,81.7,2.495
15/3/2019 0:57:00,-6.798,24.86,82.8,2.621
15/3/2019 1:00:00,-6.528,24.9,82.4,2.898
15/3/2019 1:03:00,-6.048,24.85,81.3,3.789
15/3/2019 1:06:00,-5.867,24.83,80.9,3.552
15/3/2019 1:09:00,-6.151,24.77,80.8,3.667
15/3/2019 1:12:00,-6.488,24.71,81.2,2.599
15/3/2019 1:15:00,-6.569,24.67,81.8,3.952
15/3/2019 1:18:00,-6.802,24.57,82.8,3.142
15/3/2019 1:21:00,-6.968,24.44,83.8,3.139
15/3/2019 1:24:00,-7.782,24.31,84.9,2.454
15/3/2019 1:27:00,-8.33,24.19,86.1,1.917
15/3/2019 1:30:00,-8.64,24.16,87.1,1.012
15/3/2019 1:33:00,-9,24.14,87.5,1.426
15/3/2019 1:36:00,-8.42,24.04,88,3.013
15/3/2019 1:39:00,-8.52,24.05,88.3,3.641
15/3/2019 1:42:00,-7.264,24.01,88.4,3.816
15/3/2019 1:45:00,-5.501,23.89,89,3.886
15/3/2019 1:48:00,-5.841,23.88,89.4,3.049
15/3/2019 1:51:00,-5.941,23.82,88.8,4.846
15/3/2019 1:54:00,-5.804,23.8,88.7,2.917
15/3/2019 1:57:00,-5.948,23.73,89.2,3.886
15/3/2019 2:00:00,-5.364,23.74,89.2,4.647
15/3/2019 2:03:00,-5.56,23.75,88.8,4.225
15/3/2019 2:06:00,-5.959,23.61,89.6,3.524
15/3/2019 2:09:00,-6.288,23.55,89.3,3.827
15/3/2019 2:12:00,-6.177,23.55,89.1,4.748
15/3/2019 2:15:00,-5.785,23.61,88.8,4.309
15/3/2019 2:18:00,-5.952,23.62,88.2,4.115
15/3/2019 2:21:00,-6.17,23.64,88,2.669
15/3/2019 2:24:00,-6.003,23.73,88.2,4.406
15/3/2019 2:27:00,-6.351,23.64,88.5,2.744
15/3/2019 2:30:00,-6.429,23.54,88.8,2.868
15/3/2019 2:33:00,-6.625,23.65,87.9,2.919
15/3/2019 2:36:00,-6.355,23.59,87.9,3.241
15/3/2019 2:39:00,-6.273,23.63,87.4,3.602
15/3/2019 2:42:00,-6.381,23.64,87.7,2.981
15/3/2019 2:45:00,-6.244,23.62,88.1,3.554
15/3/2019 2:48:00,-6.37,23.57,88.3,2.631
15/3/2019 2:51:00,-6.222,23.59,88.6,3.022
15/3/2019 2:54:00,-5.893,23.62,88.2,2.945
15/3/2019 2:57:00,-5.955,23.62,88.2,3.354
15/3/2019 3:00:00,-5.992,23.92,88.3,4.131
15/3/2019 3:03:00,-5.763,23.66,88.2,3.515
15/3/2019 3:06:00,-5.9,23.68,87.7,4.333
15/3/2019 3:09:00,-5.933,24.05,87.5,3.159
15/3/2019 3:12:00,-6.211,23.78,87,3.555
15/3/2019 3:15:00,-5.956,23.73,87.1,3.729
15/3/2019 3:18:00,-6.163,23.75,87.3,3.371
15/3/2019 3:21:00,-6.015,23.67,87.3,2.933
15/3/2019 3:24:00,-6.599,23.67,87.1,2.955
15/3/2019 3:27:00,-7.194,23.61,87.8,2.064
15/3/2019 3:30:00,-7.612,23.5,89.3,2.873
15/3/2019 3:33:00,-7.327,23.5,88.4,2.083
15/3/2019 3:36:00,-6.843,23.5,87.6,3.165
15/3/2019 3:39:00,-6.351,23.55,86.1,4.24
15/3/2019 3:42:00,-5.978,23.71,85.1,4.414
15/3/2019 3:45:00,-5.331,23.77,84.8,4.912
15/3/2019 3:48:00,-5.061,23.91,83.3,4.786
15/3/2019 3:51:00,-5.382,23.86,84.3,3.814
15/3/2019 3:54:00,-5.656,23.83,84.8,4.217
15/3/2019 3:57:00,-5.848,23.81,84.5,3.736
15/3/2019 4:00:00,-5.981,23.92,83.7,3.016
15/3/2019 4:03:00,-5.963,23.89,83.4,3.557
15/3/2019 4:06:00,-6.211,23.89,83.8,3.046
15/3/2019 4:09:00,-5.989,23.9,82.7,3.942
15/3/2019 4:12:00,-5.789,23.9,82.7,3.713
15/3/2019 4:15:00,-5.904,23.99,82.7,3.631
15/3/2019 4:18:00,-6.188,24.02,82.1,3.482
15/3/2019 4:21:00,-5.867,24.04,81.8,4.183
15/3/2019 4:24:00,-5.482,24.04,81.5,4.405
15/3/2019 4:27:00,-5.826,24.11,81.5,3.57
15/3/2019 4:30:00,-5.708,24.03,81.2,3.983
15/3/2019 4:33:00,-5.856,24.03,81.5,3.133
15/3/2019 4:36:00,-6.784,24.06,81.3,2.731
15/3/2019 4:39:00,-6.828,23.94,80.6,2.809
15/3/2019 4:42:00,-6.469,23.96,81.1,3.788
15/3/2019 4:45:00,-6.214,24.05,80.9,3.751
15/3/2019 4:48:00,-6.414,23.96,81.4,2.534
15/3/2019 4:51:00,-6.492,23.93,81.4,3.735
15/3/2019 4:54:00,-6.085,23.92,81.7,3.141
15/3/2019 4:57:00,-6.089,23.89,81.9,2.977
15/3/2019 5:00:00,-6.288,23.91,82.2,2.992
15/3/2019 5:03:00,-6.177,23.92,82.2,2.572
15/3/2019 5:06:00,-6.577,23.89,82.5,2.318
15/3/2019 5:09:00,-7.516,23.9,82.7,2.01
15/3/2019 5:12:00,-7.508,23.92,82.7,1.505
15/3/2019 5:15:00,-7.586,23.9,82.6,1.385
15/3/2019 5:18:00,-7.778,24.01,81.9,1.659
15/3/2019 5:21:00,-7.948,24,81.1,1.493
15/3/2019 5:24:00,-8.2,24.26,79.81,1.003
15/3/2019 5:27:00,-7.789,24.4,77.56,1.741
15/3/2019 5:30:00,-7.028,24.57,77.19,2.401
15/3/2019 5:33:00,-7.371,24.57,76.75,2.218
15/3/2019 5:36:00,-7.808,24.54,77.48,1.38
15/3/2019 5:39:00,-8.03,24.51,78.13,0.592
15/3/2019 5:42:00,-8.08,24.5,77.2,0.683
15/3/2019 5:45:00,-8.11,24.44,79.7,1.404
15/3/2019 5:48:00,-8.4,24.39,80,0.446
15/3/2019 5:51:00,-8.37,24.39,79.8,1.093
15/3/2019 5:54:00,-8.36,24.29,79.98,0.813
15/3/2019 5:57:00,-8.48,24.31,80.1,0.369
15/3/2019 6:00:00,-8.61,24.49,79.43,1.15
15/3/2019 6:03:00,-8.48,24.4,80.2,0.692
15/3/2019 6:06:00,-8.49,24.35,79.37,1.406
15/3/2019 6:09:00,-8.36,24.73,79.45,1.034
15/3/2019 6:12:00,-8.21,24.29,79.89,1.372
15/3/2019 6:15:00,-7.856,24.28,79.2,1.182
15/3/2019 6:18:00,-8.22,24.29,79.36,1.562
15/3/2019 6:21:00,-8.22,24.38,79.62,1.082
15/3/2019 6:24:00,-8.45,24.35,77.26,1.133
15/3/2019 6:27:00,-8.41,24.48,77.31,0.468
15/3/2019 6:30:00,-8.37,24.54,78.77,1.186
15/3/2019 6:33:00,-8.49,24.45,78.72,1.171
15/3/2019 6:36:00,-7.922,24.4,79,2.131
15/3/2019 6:39:00,-8.5,24.38,80.4,2.183
15/3/2019 6:42:00,-8.22,24.31,81.9,1.272
15/3/2019 6:45:00,-7.856,24.23,82.6,2.28
15/3/2019 6:48:00,-7.212,24.17,82.7,2.108
15/3/2019 6:51:00,-7.364,24.17,82.6,1.799
15/3/2019 6:54:00,-7.571,24.17,83.1,2.373
15/3/2019 6:57:00,-7.475,24.16,83.3,2.455
15/3/2019 7:00:00,-6.784,24.05,84.5,2.702
15/3/2019 7:03:00,-6.706,24.14,84.8,2.583
15/3/2019 7:06:00,-6.196,24.03,85.4,2.117
15/3/2019 7:09:00,-7.135,24.04,84.8,2.5
15/3/2019 7:12:00,-6.392,23.98,85.5,2.702
15/3/2019 7:15:00,-6.54,23.98,85.9,2.268
15/3/2019 7:18:00,-6.436,23.98,85.9,2.866
15/3/2019 7:21:00,-6.115,23.97,85.4,3.108
15/3/2019 7:24:00,-6.403,24,84.8,2.858
15/3/2019 7:27:00,-6.133,24,85.6,2.928
15/3/2019 7:30:00,-6.281,23.9,85.6,2.907
15/3/2019 7:33:00,-6.462,24.05,85.7,3.185
15/3/2019 7:36:00,-6.266,23.9,86.6,2.754
15/3/2019 7:39:00,-6.702,23.84,87.4,2.45
15/3/2019 7:42:00,-6.71,23.92,87.3,2.645
15/3/2019 7:45:00,-6.858,23.81,87.6,2.336
15/3/2019 7:48:00,-7.198,23.85,87.6,1.757
15/3/2019 7:51:00,-7.394,23.91,86.4,2.336
15/3/2019 7:54:00,-7.286,23.85,86.8,2.446
15/3/2019 7:57:00,-7.124,23.84,86.9,2.459
15/3/2019 8:00:00,-7.294,23.83,87.4,2.213
15/3/2019 8:03:00,-7.342,23.9,86.9,2.827
15/3/2019 8:06:00,-7.116,23.86,87.6,2.079
15/3/2019 8:09:00,-7.331,23.87,87.6,2.094
15/3/2019 8:12:00,-7.408,23.87,88,1.529
15/3/2019 8:15:00,-7.36,23.93,87.9,1.9
15/3/2019 8:18:00,-7.268,23.81,87.9,2.508
15/3/2019 8:21:00,-7.157,23.84,87.8,2.786
15/3/2019 8:24:00,-6.98,23.77,88.2,2.662
15/3/2019 8:27:00,-7.09,23.79,88.1,2.663
15/3/2019 8:30:00,-6.924,23.77,87.9,2.897
15/3/2019 8:33:00,-6.887,23.81,87.7,1.829
15/3/2019 8:36:00,-6.946,23.82,88,2.287
15/3/2019 8:39:00,-6.939,23.85,87.6,1.903
15/3/2019 8:42:00,-7.283,23.97,87.2,1.283
15/3/2019 8:45:00,-8.04,24.15,87.2,0.216
15/3/2019 8:48:00,-8.58,24.02,87.9,1.396
15/3/2019 8:51:00,-8.3,23.95,87.7,1.763
15/3/2019 8:54:00,-7.852,24.04,86.6,1.283
15/3/2019 8:57:00,-8.21,24.03,87.4,1.015
15/3/2019 9:00:00,-8.47,23.96,87.6,0.538
15/3/2019 9:03:00,-8.3,23.96,87.6,1.198
15/3/2019 9:06:00,-8.17,24.05,87,1.807
15/3/2019 9:09:00,-8.42,24.28,87.4,1.22
15/3/2019 9:12:00,-7.789,23.96,87.8,1.751
15/3/2019 9:15:00,-7.453,24.03,87.4,1.852
15/3/2019 9:18:00,-7.36,23.93,88.3,0.49
15/3/2019 9:21:00,-7.597,23.91,88.6,1.868
15/3/2019 9:24:00,-6.111,23.92,88.3,2.589
15/3/2019 9:27:00,-5.035,23.91,88.6,2.406
15/3/2019 9:30:00,-4.532,23.93,88.4,2.337
15/3/2019 9:33:00,-2.41,23.9,87.7,2.948
15/3/2019 9:36:00,1.201,24.02,86.5,2.834
15/3/2019 9:39:00,5.49,24.09,86.3,2.055
15/3/2019 9:42:00,7.434,24.23,86.4,2.163
15/3/2019 9:45:00,7.922,24.11,87.4,0.662
15/3/2019 9:48:00,7.464,24.06,87.5,0.914
15/3/2019 9:51:00,10.27,24.22,86.3,0.98
15/3/2019 9:54:00,15.03,24.14,86.9,1.873
15/3/2019 9:57:00,15.24,24.16,87.1,2.009
15/3/2019 10:00:00,16.54,24.19,86.3,2.229
15/3/2019 10:03:00,15.99,24.2,87,1.779
15/3/2019 10:06:00,14.62,24.18,85.8,1.563
15/3/2019 10:09:00,15.81,24.24,85.5,1.03
15/3/2019 10:12:00,17.58,24.37,84.7,0.415
15/3/2019 10:15:00,23.85,24.58,84,0.504
15/3/2019 10:18:00,26.1,24.57,84.1,0.095
15/3/2019 10:21:00,22.9,24.67,84.1,0
15/3/2019 10:24:00,16.82,24.58,84.3,0
15/3/2019 10:27:00,18.45,24.53,86.8,1.383
15/3/2019 10:30:00,14.73,24.31,87.4,0.946
15/3/2019 10:33:00,11.97,24.18,88,1.777
15/3/2019 10:36:00,12.48,24.32,87.5,1.491
15/3/2019 10:39:00,14.76,24.14,89.6,1.174
15/3/2019 10:42:00,22,24.06,89.6,0.835
15/3/2019 10:45:00,25.27,24.04,89.8,1.205
15/3/2019 10:48:00,12.56,23.87,90,2.202
15/3/2019 10:51:00,20.01,23.64,92,1.614
15/3/2019 10:54:00,23.74,23.39,92.4,0.858
15/3/2019 10:57:00,22.21,23.43,92.6,1.34
15/3/2019 11:00:00,26.18,23.32,93.4,1.602
15/3/2019 11:03:00,31.12,23.34,93.6,2.068
15/3/2019 11:06:00,34.8,23.36,93.4,1.652
15/3/2019 11:09:00,33.71,23.38,93.3,1.194
15/3/2019 11:12:00,41.3,23.37,94,0.872
15/3/2019 11:15:00,40.01,23.35,94,1.42
15/3/2019 11:18:00,27.22,23.36,93.6,1.279
15/3/2019 11:21:00,22.36,23.39,92.9,1.453
15/3/2019 11:24:00,27.4,23.55,91.9,0.997
15/3/2019 11:27:00,35.29,23.67,92.8,0.627
15/3/2019 11:30:00,39.46,23.72,91.6,0.042
15/3/2019 11:33:00,38.86,23.65,89.2,1.229
15/3/2019 11:36:00,40.4,23.77,90.3,0.589
15/3/2019 11:39:00,46.8,23.63,90.2,1.509
15/3/2019 11:42:00,62.05,23.59,88.8,2.431
15/3/2019 11:45:00,85,23.5,90,2.078
15/3/2019 11:48:00,118.9,23.51,89.1,2.051
15/3/2019 11:51:00,149.8,23.67,88.4,2.032
15/3/2019 11:54:00,263.5,24.08,84.3,2.609
15/3/2019 11:57:00,348,24.43,83.6,2.788
15/3/2019 12:00:00,279.3,24.57,83.8,1.22
15/3/2019 12:03:00,298.2,24.8,79.81,1.625
15/3/2019 12:06:00,328.2,24.99,78.4,1.088
15/3/2019 12:09:00,330.7,25.1,79.07,0.745
15/3/2019 12:12:00,356.6,25.09,78.72,0.508
15/3/2019 12:15:00,340,25.46,78.3,0
15/3/2019 12:18:00,374.9,25.98,75.63,0
15/3/2019 12:21:00,414.1,25.9,77.86,0.004
15/3/2019 12:24:00,364.1,26.65,74.73,0.151
15/3/2019 12:27:00,458.5,26.32,77.07,0.646
15/3/2019 12:30:00,486.4,26.32,76.56,0.444
15/3/2019 12:33:00,474.6,26.19,77.24,1.692
15/3/2019 12:36:00,186.3,26.08,77.8,1.979
15/3/2019 12:39:00,221.5,25.79,80.2,2.554
15/3/2019 12:42:00,417.1,25.89,80.1,2.232
15/3/2019 12:45:00,438.3,26.06,78.9,0.877
15/3/2019 12:48:00,406.7,26.09,80.2,2.333
15/3/2019 12:51:00,405.3,27.1,80.6,0.897
15/3/2019 12:54:00,402.3,25.89,79.93,1.792
15/3/2019 12:57:00,448.4,25.78,79.61,2.569
15/3/2019 13:00:00,488.2,25.78,80.6,2.357
15/3/2019 13:03:00,421,25.93,78.84,1.703
15/3/2019 13:06:00,421.3,25.55,82,2.994
15/3/2019 13:09:00,421.3,25.5,81.3,1.843
15/3/2019 13:12:00,438.5,25.52,82.2,2.743
15/3/2019 13:15:00,420.6,25.52,82.5,1.644
15/3/2019 13:18:00,412.9,25.89,80.9,2.328
15/3/2019 13:21:00,407.8,26.1,80.3,1.957
15/3/2019 13:24:00,409.7,26.05,78.99,2.239
15/3/2019 13:27:00,400.7,26.34,76.98,1.791
15/3/2019 13:30:00,425,26.35,76.98,1.597
15/3/2019 13:33:00,432.7,26.08,79.79,2.539
15/3/2019 13:36:00,363.5,26.58,75.11,0.838
15/3/2019 13:39:00,322,26.83,74.51,1.882
15/3/2019 13:42:00,324,26.31,77.95,2.979
15/3/2019 13:45:00,324.2,26.21,76.87,2.993
15/3/2019 13:48:00,308.7,26.48,76.1,2.258
15/3/2019 13:51:00,283.9,26.13,79.14,1.086
15/3/2019 13:54:00,288,26.27,78.5,2.774
15/3/2019 13:57:00,315.6,26.08,78.93,1.949
15/3/2019 14:00:00,327.5,26.46,75.66,1.733
15/3/2019 14:03:00,341.5,26.89,72.2,0.789
15/3/2019 14:06:00,349.3,26.61,74.64,1.876
15/3/2019 14:09:00,381.8,26.57,77.4,3.435
15/3/2019 14:12:00,427.2,26.67,75.41,2.005
15/3/2019 14:15:00,424,26.84,74.95,1.496
15/3/2019 14:18:00,385.5,26.69,76.86,3.543
15/3/2019 14:21:00,368.6,26.31,77.62,2.822
15/3/2019 14:24:00,357.6,26.81,74.89,0.973
15/3/2019 14:27:00,368.1,27.06,74.13,1.282
15/3/2019 14:30:00,348.6,27.35,72.4,1.147
15/3/2019 14:33:00,333.2,26.76,76.46,1.547
15/3/2019 14:36:00,312.6,26.59,76.77,2.935
15/3/2019 14:39:00,299.5,26.48,76.53,1.868
15/3/2019 14:42:00,284.7,26.88,73.53,0.753
15/3/2019 14:45:00,279.7,27,73.52,1.023
15/3/2019 14:48:00,279.5,26.85,73.65,1.218
15/3/2019 14:51:00,280.8,26.81,70.08,1.576
15/3/2019 14:54:00,278.4,26.99,67.54,1.5
15/3/2019 14:57:00,277.5,26.99,67.66,2.556
15/3/2019 15:00:00,270.7,26.94,67.92,3.331
15/3/2019 15:03:00,271.4,26.83,68.24,2.617
15/3/2019 15:06:00,279.4,26.96,67.52,1.032
15/3/2019 15:09:00,290.5,27,65.81,2.163
15/3/2019 15:12:00,302.8,27.08,65.74,2.593
15/3/2019 15:15:00,311.5,27.08,64.57,2.704
15/3/2019 15:18:00,313.1,27.03,66.08,1.83
15/3/2019 15:21:00,316.7,27.13,67.91,2.493
15/3/2019 15:24:00,325.7,26.85,68.4,1.886
15/3/2019 15:27:00,333.2,26.91,72.08,2.774
15/3/2019 15:30:00,333.6,26.9,73.08,1.542
15/3/2019 15:33:00,348.9,27.03,70.45,1.118
15/3/2019 15:36:00,379,27.23,70.2,1.21
15/3/2019 15:39:00,379.8,27.25,70.03,1.054
15/3/2019 15:42:00,370.3,27.47,69.94,0.956
15/3/2019 15:45:00,367.3,27.1,69.51,2.729
15/3/2019 15:48:00,344.2,26.97,69.4,3.556
15/3/2019 15:51:00,367.3,26.94,70.56,1.577
15/3/2019 15:54:00,401.2,27.07,68.69,2.239
15/3/2019 15:57:00,400.4,27.12,69.62,1.546
15/3/2019 16:00:00,423,27.15,67.72,2.296
15/3/2019 16:03:00,468.8,27.13,68.65,1.373
15/3/2019 16:06:00,499.1,27.23,65.8,2.778
15/3/2019 16:09:00,476.8,27.26,66.08,3.117
15/3/2019 16:12:00,540.3,27.42,66.58,4.103
15/3/2019 16:15:00,646.1,27.35,64.74,3.095
15/3/2019 16:18:00,722.2,27.41,67.37,2.436
15/3/2019 16:21:00,771.8,27.45,67.19,2.071
15/3/2019 16:24:00,721.2,27.58,68.05,2.187
15/3/2019 16:27:00,596.8,27.42,67.4,3.056
15/3/2019 16:30:00,657.8,27.36,65.82,3.866
15/3/2019 16:33:00,709.8,27.8,66.44,2.092
15/3/2019 16:36:00,935,27.55,66.9,3.42
15/3/2019 16:39:00,888,27.54,63.66,2.813
15/3/2019 16:42:00,792.3,27.45,63.51,4.003
15/3/2019 16:45:00,618.3,27.56,55.66,4.75
15/3/2019 16:48:00,1004,27.61,62.76,3.092
15/3/2019 16:51:00,976,27.93,62.5,1.71
15/3/2019 16:54:00,1002,27.98,62.39,1.584
15/3/2019 16:57:00,1014,28.01,62.81,3.025
15/3/2019 17:00:00,986,28.02,56.77,3.825
15/3/2019 17:03:00,855,28.19,60.33,1.493
15/3/2019 17:06:00,808,28.03,63.19,2.21
15/3/2019 17:09:00,945,27.76,63.23,4.626
15/3/2019 17:12:00,792.5,27.8,62.04,2.821
15/3/2019 17:15:00,455.4,27.81,64.75,3.504
15/3/2019 17:18:00,485.6,27.74,64.01,2.734
15/3/2019 17:21:00,472,27.95,55.8,2.524
15/3/2019 17:24:00,532.8,28.07,57.29,1.795
15/3/2019 17:27:00,900,28.12,59.33,3.433
15/3/2019 17:30:00,600.5,27.8,60.34,2.8
15/3/2019 17:33:00,482.2,27.42,62.01,2.729
15/3/2019 17:36:00,525.1,27.45,61.18,2.146
15/3/2019 17:39:00,561.5,27.72,60.94,1.208
15/3/2019 17:42:00,583.9,27.67,60.03,2.589
15/3/2019 17:45:00,585.4,27.69,63.02,2.629
15/3/2019 17:48:00,520,27.68,64.24,2.768
15/3/2019 17:51:00,483,27.61,64.64,1.694
15/3/2019 17:54:00,442.2,27.36,64.35,2.274
15/3/2019 17:57:00,399.5,27.55,65.4,1.61
15/3/2019 18:00:00,361.5,27.59,65.11,1.468
15/3/2019 18:03:00,365.5,27.48,65.93,2.461
15/3/2019 18:06:00,347.9,27.2,66.63,1.338
15/3/2019 18:09:00,340.4,27.89,66.99,1.58
15/3/2019 18:12:00,391.5,27.45,67.24,2.435
15/3/2019 18:15:00,371.1,27.49,65.61,1.864
15/3/2019 18:18:00,387.7,27.26,68.24,2.235
15/3/2019 18:21:00,362.8,27.04,69.04,2.725
15/3/2019 18:24:00,320.7,26.94,69.91,1.559
15/3/2019 18:27:00,316.2,27.18,66.16,1.142
15/3/2019 18:30:00,268.5,27.26,66.78,3.218
15/3/2019 18:33:00,234,27.06,68.7,2.572
15/3/2019 18:36:00,357.5,27.33,66.24,2.432
15/3/2019 18:39:00,425,27.38,66.84,1.491
15/3/2019 18:42:00,333.6,27.06,68.53,1.803
15/3/2019 18:45:00,323.7,27.08,69.03,1.806
15/3/2019 18:48:00,285.3,27.04,68.85,2.19
15/3/2019 18:51:00,249.7,27.54,63.98,0.288
15/3/2019 18:54:00,236,27.8,66.52,1.145
15/3/2019 18:57:00,280.3,27.78,65.17,0.816
15/3/2019 19:00:00,247.6,27.21,66.5,4.442
15/3/2019 19:03:00,234.7,27.27,64.06,1.668
15/3/2019 19:06:00,224.9,27.13,64.94,2.718
15/3/2019 19:09:00,203.5,27.13,65.04,2.715
15/3/2019 19:12:00,177.4,27.22,68.99,2.278
15/3/2019 19:15:00,286.9,26.92,71.04,2.879
15/3/2019 19:18:00,254.9,26.63,72.19,2.475
15/3/2019 19:21:00,272.2,26.56,73.63,1.482
15/3/2019 19:24:00,278.4,26.75,72.87,2.601
15/3/2019 19:27:00,236.1,26.74,73.79,1.69
15/3/2019 19:30:00,209.2,26.62,74.61,2.296
15/3/2019 19:33:00,207.8,26.72,74.11,1.966
15/3/2019 19:36:00,206.4,26.78,74.89,0.893
15/3/2019 19:39:00,194.8,26.68,74.98,2.89
15/3/2019 19:42:00,145.3,26.6,75.23,1.858
15/3/2019 19:45:00,237.7,26.41,76.01,3.494
15/3/2019 19:48:00,181.6,26.22,75.02,3.651
15/3/2019 19:51:00,157.1,26.52,73.78,0.605
15/3/2019 19:54:00,166.6,26.53,74.17,2.954
15/3/2019 19:57:00,184.5,26.35,75.25,3.449
15/3/2019 20:00:00,165.5,26.44,74.71,2.17
15/3/2019 20:03:00,122.7,26.48,74.31,2.517
15/3/2019 20:06:00,152.9,26.5,73.88,2.705
15/3/2019 20:09:00,135.1,26.3,73.86,1.413
15/3/2019 20:12:00,97.1,26.32,72.91,3.601
15/3/2019 20:15:00,92.1,26.35,72.2,2.767
15/3/2019 20:18:00,114.2,26.49,71.71,0.766
15/3/2019 20:21:00,120.6,26.36,72.01,3.509
15/3/2019 20:24:00,109.8,26.46,72.41,2.039
15/3/2019 20:27:00,79.22,26.41,72.39,2.16
15/3/2019 20:30:00,67.52,26.45,72.58,1.686
15/3/2019 20:33:00,86.9,26.35,72.54,3.534
15/3/2019 20:36:00,75.64,26.24,72.24,3.165
15/3/2019 20:39:00,64.58,26.42,72.16,2.356
15/3/2019 20:42:00,51.07,26.33,72.23,2.992
15/3/2019 20:45:00,48.72,26.19,72.46,2.81
15/3/2019 20:48:00,52.35,26.41,71.19,0.659
15/3/2019 20:51:00,44.9,26.24,72.78,3.01
15/3/2019 20:54:00,53.46,26.21,72.04,2.743
15/3/2019 20:57:00,55.66,26.43,71.91,0.685
